,num_to_shelf,sim_thresh,merge_sim_thresh,batch_size,eons,i,size,std,num,is_shuffle,classifications,class_centers,error
4222,100,0.93,0.87,32,64,21,50000,2.0,100,True,,,2.897809017385341
4223,100,0.93,0.87,32,64,21,50000,2.0,100,False,,,2.797769333015834
4224,4,0.93,0.87,32,25,22,1000,1.0,4,True,,,0.17093759687621202
4225,4,0.93,0.87,32,25,22,1000,1.0,4,False,,,0.265432100185488
4226,6,0.93,0.87,32,25,22,1000,1.0,6,True,,,0.20352420371252603
4227,6,0.93,0.87,32,25,22,1000,1.0,6,False,,,0.35904400544194404
4228,10,0.93,0.87,32,25,22,1000,1.0,10,True,,,0.09341668817745001
4229,10,0.93,0.87,32,25,22,1000,1.0,10,False,,,0.9097031534337121
4230,20,0.93,0.87,32,25,22,1000,1.0,20,True,,,0.438063271584249
4231,20,0.93,0.87,32,25,22,1000,1.0,20,False,,,1.145462028089061
4232,50,0.93,0.87,32,25,22,1000,1.0,50,True,,,1.594761207608333
4233,50,0.93,0.87,32,25,22,1000,1.0,50,False,,,1.591310246732336
4234,100,0.93,0.87,32,25,22,1000,1.0,100,True,,,2.937518043709034
4235,100,0.93,0.87,32,25,22,1000,1.0,100,False,,,2.94682371809436
4236,4,0.93,0.87,32,25,22,1000,1.2,4,True,,,0.226059330039859
4237,4,0.93,0.87,32,25,22,1000,1.2,4,False,,,0.49562959253965905
4238,6,0.93,0.87,32,25,22,1000,1.2,6,True,,,0.08886823118732301
4239,6,0.93,0.87,32,25,22,1000,1.2,6,False,,,0.18520548928431002
4240,10,0.93,0.87,32,25,22,1000,1.2,10,True,,,0.23927746760305502
4241,10,0.93,0.87,32,25,22,1000,1.2,10,False,,,0.9551500020696041
4242,20,0.93,0.87,32,25,22,1000,1.2,20,True,,,0.535657032263773
4243,20,0.93,0.87,32,25,22,1000,1.2,20,False,,,0.7824475703389161
4244,50,0.93,0.87,32,25,22,1000,1.2,50,True,,,1.804079475221171
4245,50,0.93,0.87,32,25,22,1000,1.2,50,False,,,1.6199151932658742
4246,100,0.93,0.87,32,25,22,1000,1.2,100,True,,,3.130825572426832
4247,100,0.93,0.87,32,25,22,1000,1.2,100,False,,,3.216740617499004
4248,4,0.93,0.87,32,25,22,1000,1.5,4,True,,,0.20544107633056002
4249,4,0.93,0.87,32,25,22,1000,1.5,4,False,,,0.279989424689062
4250,6,0.93,0.87,32,25,22,1000,1.5,6,True,,,0.197417217447016
4251,6,0.93,0.87,32,25,22,1000,1.5,6,False,,,0.31126540371724304
4252,10,0.93,0.87,32,25,22,1000,1.5,10,True,,,0.33218827302678605
4253,10,0.93,0.87,32,25,22,1000,1.5,10,False,,,0.9329643995835001
4254,20,0.93,0.87,32,25,22,1000,1.5,20,True,,,0.664229111251018
4255,20,0.93,0.87,32,25,22,1000,1.5,20,False,,,1.012791508773339
4256,50,0.93,0.87,32,25,22,1000,1.5,50,True,,,1.728629946574873
4257,50,0.93,0.87,32,25,22,1000,1.5,50,False,,,1.7247346904271672
4258,100,0.93,0.87,32,25,22,1000,1.5,100,True,,,3.172469859732903
4259,100,0.93,0.87,32,25,22,1000,1.5,100,False,,,3.370425080803711
4260,4,0.93,0.87,32,25,22,1000,2.0,4,True,,,0.167836455183169
4261,4,0.93,0.87,32,25,22,1000,2.0,4,False,,,0.32106722038142305
4262,6,0.93,0.87,32,25,22,1000,2.0,6,True,,,0.29749977882925505
4263,6,0.93,0.87,32,25,22,1000,2.0,6,False,,,0.312445568364898
4264,10,0.93,0.87,32,25,22,1000,2.0,10,True,,,0.41759218327013703
4265,10,0.93,0.87,32,25,22,1000,2.0,10,False,,,0.758781183578987
4266,20,0.93,0.87,32,25,22,1000,2.0,20,True,,,0.924110651264314
4267,20,0.93,0.87,32,25,22,1000,2.0,20,False,,,1.137219456236354
4268,50,0.93,0.87,32,25,22,1000,2.0,50,True,,,1.784925372149265
4269,50,0.93,0.87,32,25,22,1000,2.0,50,False,,,1.931682827701493
4270,100,0.93,0.87,32,25,22,1000,2.0,100,True,,,3.20645489055182
4271,100,0.93,0.87,32,25,22,1000,2.0,100,False,,,3.350948922118453
4272,4,0.93,0.87,32,50,22,2000,1.0,4,True,,,0.021627088655822
4273,4,0.93,0.87,32,50,22,2000,1.0,4,False,,,0.29220944683675604
4274,6,0.93,0.87,32,50,22,2000,1.0,6,True,,,0.22329837820737303
4275,6,0.93,0.87,32,50,22,2000,1.0,6,False,,,0.31150451881454705
4276,10,0.93,0.87,32,50,22,2000,1.0,10,True,,,0.07551622820583301
4277,10,0.93,0.87,32,50,22,2000,1.0,10,False,,,0.9823588103244011
4278,20,0.93,0.87,32,50,22,2000,1.0,20,True,,,0.39473938876734305
4279,20,0.93,0.87,32,50,22,2000,1.0,20,False,,,0.46066630948615006
4280,50,0.93,0.87,32,50,22,2000,1.0,50,True,,,1.235766133325551
4281,50,0.93,0.87,32,50,22,2000,1.0,50,False,,,1.376933992769814
4282,100,0.93,0.87,32,50,22,2000,1.0,100,True,,,3.050728088598371
4283,100,0.93,0.87,32,50,22,2000,1.0,100,False,,,2.8436386009553383
4284,4,0.93,0.87,32,50,22,2000,1.2,4,True,,,0.18422492923385603
4285,4,0.93,0.87,32,50,22,2000,1.2,4,False,,,0.27143063169263104
4286,6,0.93,0.87,32,50,22,2000,1.2,6,True,,,0.048970787660127
4287,6,0.93,0.87,32,50,22,2000,1.2,6,False,,,0.214397661633415
4288,10,0.93,0.87,32,50,22,2000,1.2,10,True,,,0.11685865110318101
4289,10,0.93,0.87,32,50,22,2000,1.2,10,False,,,0.982636702236464
4290,20,0.93,0.87,32,50,22,2000,1.2,20,True,,,0.6782333657795551
4291,20,0.93,0.87,32,50,22,2000,1.2,20,False,,,0.798999731207324
4292,50,0.93,0.87,32,50,22,2000,1.2,50,True,,,1.535486366081647
4293,50,0.93,0.87,32,50,22,2000,1.2,50,False,,,1.687715976687902
4294,100,0.93,0.87,32,50,22,2000,1.2,100,True,,,3.181427923438548
4295,100,0.93,0.87,32,50,22,2000,1.2,100,False,,,3.128514915680711
4296,4,0.93,0.87,32,50,22,2000,1.5,4,True,,,0.20276283495631
4297,4,0.93,0.87,32,50,22,2000,1.5,4,False,,,0.32073418863144104
4298,6,0.93,0.87,32,50,22,2000,1.5,6,True,,,0.26452294171459
4299,6,0.93,0.87,32,50,22,2000,1.5,6,False,,,0.34884143589904804
4300,10,0.93,0.87,32,50,22,2000,1.5,10,True,,,0.380432202127417
4301,10,0.93,0.87,32,50,22,2000,1.5,10,False,,,0.8938863680915561
4302,20,0.93,0.87,32,50,22,2000,1.5,20,True,,,0.9403498666260811
4303,20,0.93,0.87,32,50,22,2000,1.5,20,False,,,1.053640130105871
4304,50,0.93,0.87,32,50,22,2000,1.5,50,True,,,1.814552115326281
4305,50,0.93,0.87,32,50,22,2000,1.5,50,False,,,1.724905018941866
4306,100,0.93,0.87,32,50,22,2000,1.5,100,True,,,3.282310744306052
4307,100,0.93,0.87,32,50,22,2000,1.5,100,False,,,3.43191527887475
4308,4,0.93,0.87,32,50,22,2000,2.0,4,True,,,0.198402073447443
4309,4,0.93,0.87,32,50,22,2000,2.0,4,False,,,0.27784392230675803
4310,6,0.93,0.87,32,50,22,2000,2.0,6,True,,,0.29014224911698
4311,6,0.93,0.87,32,50,22,2000,2.0,6,False,,,0.24868519410224202
4312,10,0.93,0.87,32,50,22,2000,2.0,10,True,,,0.5290019974503031
4313,10,0.93,0.87,32,50,22,2000,2.0,10,False,,,0.859865203454087
4314,20,0.93,0.87,32,50,22,2000,2.0,20,True,,,0.9793499694346661
4315,20,0.93,0.87,32,50,22,2000,2.0,20,False,,,1.48618856885954
4316,50,0.93,0.87,32,50,22,2000,2.0,50,True,,,1.710063855180371
4317,50,0.93,0.87,32,50,22,2000,2.0,50,False,,,1.7918388941632442
4318,100,0.93,0.87,32,50,22,2000,2.0,100,True,,,3.311097152270155
4319,100,0.93,0.87,32,50,22,2000,2.0,100,False,,,3.481204295918577
4320,4,0.93,0.87,32,64,22,10000,1.0,4,True,,,0.015682259995949
4321,4,0.93,0.87,32,64,22,10000,1.0,4,False,,,0.091997930616337
4322,6,0.93,0.87,32,64,22,10000,1.0,6,True,,,0.08365858006683201
4323,6,0.93,0.87,32,64,22,10000,1.0,6,False,,,0.256071381213602
4324,10,0.93,0.87,32,64,22,10000,1.0,10,True,,,0.039214830372846
4325,10,0.93,0.87,32,64,22,10000,1.0,10,False,,,0.608491714112806
4326,20,0.93,0.87,32,64,22,10000,1.0,20,True,,,0.37496372891641006
4327,20,0.93,0.87,32,64,22,10000,1.0,20,False,,,0.855371269007089
4328,50,0.93,0.87,32,64,22,10000,1.0,50,True,,,1.217750440256137
4329,50,0.93,0.87,32,64,22,10000,1.0,50,False,,,1.590816584297998
4330,100,0.93,0.87,32,64,22,10000,1.0,100,True,,,2.633451707152415
4331,100,0.93,0.87,32,64,22,10000,1.0,100,False,,,2.977235682347477
4332,4,0.93,0.87,32,64,22,10000,1.2,4,True,,,0.05344027376597801
4333,4,0.93,0.87,32,64,22,10000,1.2,4,False,,,0.089045136212635
4334,6,0.93,0.87,32,64,22,10000,1.2,6,True,,,0.075262072581493
4335,6,0.93,0.87,32,64,22,10000,1.2,6,False,,,0.30191412402885803
4336,10,0.93,0.87,32,64,22,10000,1.2,10,True,,,0.04841417106693301
4337,10,0.93,0.87,32,64,22,10000,1.2,10,False,,,0.7453038509948741
4338,20,0.93,0.87,32,64,22,10000,1.2,20,True,,,0.408243526934772
4339,20,0.93,0.87,32,64,22,10000,1.2,20,False,,,0.8533648010193301
4340,50,0.93,0.87,32,64,22,10000,1.2,50,True,,,1.4210605592080752
4341,50,0.93,0.87,32,64,22,10000,1.2,50,False,,,1.563296401127606
4342,100,0.93,0.87,32,64,22,10000,1.2,100,True,,,2.911802062693733
4343,100,0.93,0.87,32,64,22,10000,1.2,100,False,,,2.806599605342404
4344,4,0.93,0.87,32,64,22,10000,1.5,4,True,,,0.037607861816886
4345,4,0.93,0.87,32,64,22,10000,1.5,4,False,,,0.19666323359912902
4346,6,0.93,0.87,32,64,22,10000,1.5,6,True,,,0.160580455674425
4347,6,0.93,0.87,32,64,22,10000,1.5,6,False,,,0.26509335289289104
4348,10,0.93,0.87,32,64,22,10000,1.5,10,True,,,0.21556903993009902
4349,10,0.93,0.87,32,64,22,10000,1.5,10,False,,,0.6143748449720301
4350,20,0.93,0.87,32,64,22,10000,1.5,20,True,,,0.581883858899649
4351,20,0.93,0.87,32,64,22,10000,1.5,20,False,,,0.9782465154377841
4352,50,0.93,0.87,32,64,22,10000,1.5,50,True,,,1.5063005146135842
4353,50,0.93,0.87,32,64,22,10000,1.5,50,False,,,1.587660153489615
4354,100,0.93,0.87,32,64,22,10000,1.5,100,True,,,2.9506194569254873
4355,100,0.93,0.87,32,64,22,10000,1.5,100,False,,,2.9632042999839143
4356,4,0.93,0.87,32,64,22,10000,2.0,4,True,,,0.275883460036701
4357,4,0.93,0.87,32,64,22,10000,2.0,4,False,,,0.19074152566611602
4358,6,0.93,0.87,32,64,22,10000,2.0,6,True,,,0.19947753149732403
4359,6,0.93,0.87,32,64,22,10000,2.0,6,False,,,0.258235199337611
4360,10,0.93,0.87,32,64,22,10000,2.0,10,True,,,0.36113495918821503
4361,10,0.93,0.87,32,64,22,10000,2.0,10,False,,,0.7067126298738761
4362,20,0.93,0.87,32,64,22,10000,2.0,20,True,,,0.748294053552469
4363,20,0.93,0.87,32,64,22,10000,2.0,20,False,,,0.8837129945392651
4364,50,0.93,0.87,32,64,22,10000,2.0,50,True,,,1.65975618880706
4365,50,0.93,0.87,32,64,22,10000,2.0,50,False,,,1.630811951278823
4366,100,0.93,0.87,32,64,22,10000,2.0,100,True,,,3.090959561387266
4367,100,0.93,0.87,32,64,22,10000,2.0,100,False,,,2.823982327554206
4368,4,0.93,0.87,32,64,22,50000,1.0,4,True,,,0.012224259449117002
4369,4,0.93,0.87,32,64,22,50000,1.0,4,False,,,0.06880146192792501
4370,6,0.93,0.87,32,64,22,50000,1.0,6,True,,,0.173279821240233
4371,6,0.93,0.87,32,64,22,50000,1.0,6,False,,,0.110452602843044
4372,10,0.93,0.87,32,64,22,50000,1.0,10,True,,,0.140752335979791
4373,10,0.93,0.87,32,64,22,50000,1.0,10,False,,,0.12107968803601701
4374,20,0.93,0.87,32,64,22,50000,1.0,20,True,,,0.328835969235917
4375,20,0.93,0.87,32,64,22,50000,1.0,20,False,,,0.718726189894069
4376,50,0.93,0.87,32,64,22,50000,1.0,50,True,,,1.029828973710049
4377,50,0.93,0.87,32,64,22,50000,1.0,50,False,,,1.447356822206936
4378,100,0.93,0.87,32,64,22,50000,1.0,100,True,,,2.619385645155425
4379,100,0.93,0.87,32,64,22,50000,1.0,100,False,,,2.681072241844192
4380,4,0.93,0.87,32,64,22,50000,1.2,4,True,,,0.033143926977797
4381,4,0.93,0.87,32,64,22,50000,1.2,4,False,,,0.124138744002351
4382,6,0.93,0.87,32,64,22,50000,1.2,6,True,,,0.175364236417373
4383,6,0.93,0.87,32,64,22,50000,1.2,6,False,,,0.10295350577133901
4384,10,0.93,0.87,32,64,22,50000,1.2,10,True,,,0.23980844130418102
4385,10,0.93,0.87,32,64,22,50000,1.2,10,False,,,0.21732891639324
4386,20,0.93,0.87,32,64,22,50000,1.2,20,True,,,0.387668020833483
4387,20,0.93,0.87,32,64,22,50000,1.2,20,False,,,0.6809377710255841
4388,50,0.93,0.87,32,64,22,50000,1.2,50,True,,,1.296064511169342
4389,50,0.93,0.87,32,64,22,50000,1.2,50,False,,,1.8484476784009591
4390,100,0.93,0.87,32,64,22,50000,1.2,100,True,,,2.85479306895941
4391,100,0.93,0.87,32,64,22,50000,1.2,100,False,,,2.7956995060043592
4392,4,0.93,0.87,32,64,22,50000,1.5,4,True,,,0.058519668209726004
4393,4,0.93,0.87,32,64,22,50000,1.5,4,False,,,0.18700629264637
4394,6,0.93,0.87,32,64,22,50000,1.5,6,True,,,0.220466022008966
4395,6,0.93,0.87,32,64,22,50000,1.5,6,False,,,0.166458023544894
4396,10,0.93,0.87,32,64,22,50000,1.5,10,True,,,0.054418849550165
4397,10,0.93,0.87,32,64,22,50000,1.5,10,False,,,0.27159698203702803
4398,20,0.93,0.87,32,64,22,50000,1.5,20,True,,,0.47236760194262206
4399,20,0.93,0.87,32,64,22,50000,1.5,20,False,,,0.7486785255668761
4400,50,0.93,0.87,32,64,22,50000,1.5,50,True,,,1.553951577468503
4401,50,0.93,0.87,32,64,22,50000,1.5,50,False,,,1.7166586247819011
4402,100,0.93,0.87,32,64,22,50000,1.5,100,True,,,2.9666367124299633
4403,100,0.93,0.87,32,64,22,50000,1.5,100,False,,,3.084593313725513
4404,4,0.93,0.87,32,64,22,50000,2.0,4,True,,,0.22851350940428003
4405,4,0.93,0.87,32,64,22,50000,2.0,4,False,,,0.17772560584351402
4406,6,0.93,0.87,32,64,22,50000,2.0,6,True,,,0.22876444145145802
4407,6,0.93,0.87,32,64,22,50000,2.0,6,False,,,0.290000887234905
4408,10,0.93,0.87,32,64,22,50000,2.0,10,True,,,0.33962863275550104
4409,10,0.93,0.87,32,64,22,50000,2.0,10,False,,,0.603300617081697
4410,20,0.93,0.87,32,64,22,50000,2.0,20,True,,,0.5751651543859391
4411,20,0.93,0.87,32,64,22,50000,2.0,20,False,,,0.781736472133968
4412,50,0.93,0.87,32,64,22,50000,2.0,50,True,,,1.657257840382473
4413,50,0.93,0.87,32,64,22,50000,2.0,50,False,,,1.6965639470105902
4414,100,0.93,0.87,32,64,22,50000,2.0,100,True,,,2.82417607652872
4415,100,0.93,0.87,32,64,22,50000,2.0,100,False,,,2.809296791778614
4416,4,0.93,0.87,32,25,23,1000,1.0,4,True,,,0.015694746220039
4417,4,0.93,0.87,32,25,23,1000,1.0,4,False,,,0.016793201377794
4418,6,0.93,0.87,32,25,23,1000,1.0,6,True,,,0.256164565997528
4419,6,0.93,0.87,32,25,23,1000,1.0,6,False,,,0.545446215997759
4420,10,0.93,0.87,32,25,23,1000,1.0,10,True,,,0.12205484936961102
4421,10,0.93,0.87,32,25,23,1000,1.0,10,False,,,0.334909401220198
4422,20,0.93,0.87,32,25,23,1000,1.0,20,True,,,0.38271902158556903
4423,20,0.93,0.87,32,25,23,1000,1.0,20,False,,,0.613218571341941
4424,50,0.93,0.87,32,25,23,1000,1.0,50,True,,,1.470672499675398
4425,50,0.93,0.87,32,25,23,1000,1.0,50,False,,,1.444487296736505
4426,100,0.93,0.87,32,25,23,1000,1.0,100,True,,,2.946798100549158
4427,100,0.93,0.87,32,25,23,1000,1.0,100,False,,,3.130337268982287
4428,4,0.93,0.87,32,25,23,1000,1.2,4,True,,,0.018174058466715
4429,4,0.93,0.87,32,25,23,1000,1.2,4,False,,,0.019102417552214
4430,6,0.93,0.87,32,25,23,1000,1.2,6,True,,,0.08550804943347501
4431,6,0.93,0.87,32,25,23,1000,1.2,6,False,,,0.36992016609813005
4432,10,0.93,0.87,32,25,23,1000,1.2,10,True,,,0.27571682985220203
4433,10,0.93,0.87,32,25,23,1000,1.2,10,False,,,0.44646567117219305
4434,20,0.93,0.87,32,25,23,1000,1.2,20,True,,,0.579921136612489
4435,20,0.93,0.87,32,25,23,1000,1.2,20,False,,,0.8410032590739001
4436,50,0.93,0.87,32,25,23,1000,1.2,50,True,,,1.534876623876464
4437,50,0.93,0.87,32,25,23,1000,1.2,50,False,,,1.527445318609198
4438,100,0.93,0.87,32,25,23,1000,1.2,100,True,,,3.265923743191453
4439,100,0.93,0.87,32,25,23,1000,1.2,100,False,,,3.445780086673472
4440,4,0.93,0.87,32,25,23,1000,1.5,4,True,,,0.037625721920870006
4441,4,0.93,0.87,32,25,23,1000,1.5,4,False,,,0.538690530176767
4442,6,0.93,0.87,32,25,23,1000,1.5,6,True,,,0.21539528045996
4443,6,0.93,0.87,32,25,23,1000,1.5,6,False,,,0.5870628097889421
4444,10,0.93,0.87,32,25,23,1000,1.5,10,True,,,0.364888378834312
4445,10,0.93,0.87,32,25,23,1000,1.5,10,False,,,0.533646121473981
4446,20,0.93,0.87,32,25,23,1000,1.5,20,True,,,0.7344903811108501
4447,20,0.93,0.87,32,25,23,1000,1.5,20,False,,,0.9012900075425331
4448,50,0.93,0.87,32,25,23,1000,1.5,50,True,,,1.6822885743181462
4449,50,0.93,0.87,32,25,23,1000,1.5,50,False,,,1.74441523102186
4450,100,0.93,0.87,32,25,23,1000,1.5,100,True,,,3.5117131236165573
4451,100,0.93,0.87,32,25,23,1000,1.5,100,False,,,3.332120641091633
4452,4,0.93,0.87,32,25,23,1000,2.0,4,True,,,0.052762398675683005
4453,4,0.93,0.87,32,25,23,1000,2.0,4,False,,,0.704263481841758
4454,6,0.93,0.87,32,25,23,1000,2.0,6,True,,,0.21732467962729402
4455,6,0.93,0.87,32,25,23,1000,2.0,6,False,,,0.542841392322378
4456,10,0.93,0.87,32,25,23,1000,2.0,10,True,,,0.41999428782024806
4457,10,0.93,0.87,32,25,23,1000,2.0,10,False,,,0.6191152215400361
4458,20,0.93,0.87,32,25,23,1000,2.0,20,True,,,0.9496574526058411
4459,20,0.93,0.87,32,25,23,1000,2.0,20,False,,,1.031167232643291
4460,50,0.93,0.87,32,25,23,1000,2.0,50,True,,,1.655104355284505
4461,50,0.93,0.87,32,25,23,1000,2.0,50,False,,,1.94964629177843
4462,100,0.93,0.87,32,25,23,1000,2.0,100,True,,,3.377491214472385
4463,100,0.93,0.87,32,25,23,1000,2.0,100,False,,,3.423302077716752
4464,4,0.93,0.87,32,50,23,2000,1.0,4,True,,,0.016333202433713
4465,4,0.93,0.87,32,50,23,2000,1.0,4,False,,,0.016339868937991
4466,6,0.93,0.87,32,50,23,2000,1.0,6,True,,,0.074597529141793
4467,6,0.93,0.87,32,50,23,2000,1.0,6,False,,,0.43493407573714804
4468,10,0.93,0.87,32,50,23,2000,1.0,10,True,,,0.08055282524276901
4469,10,0.93,0.87,32,50,23,2000,1.0,10,False,,,0.18279789254890602
4470,20,0.93,0.87,32,50,23,2000,1.0,20,True,,,0.531322832584741
4471,20,0.93,0.87,32,50,23,2000,1.0,20,False,,,0.763128568520949
4472,50,0.93,0.87,32,50,23,2000,1.0,50,True,,,1.222889767970179
4473,50,0.93,0.87,32,50,23,2000,1.0,50,False,,,1.250426032812046
4474,100,0.93,0.87,32,50,23,2000,1.0,100,True,,,2.832659382579023
4475,100,0.93,0.87,32,50,23,2000,1.0,100,False,,,3.186977430097758
4476,4,0.93,0.87,32,50,23,2000,1.2,4,True,,,0.017512055296304
4477,4,0.93,0.87,32,50,23,2000,1.2,4,False,,,0.583322005380102
4478,6,0.93,0.87,32,50,23,2000,1.2,6,True,,,0.186882045134483
4479,6,0.93,0.87,32,50,23,2000,1.2,6,False,,,0.278112330326504
4480,10,0.93,0.87,32,50,23,2000,1.2,10,True,,,0.133053379576261
4481,10,0.93,0.87,32,50,23,2000,1.2,10,False,,,0.41286591439227804
4482,20,0.93,0.87,32,50,23,2000,1.2,20,True,,,0.612100659404028
4483,20,0.93,0.87,32,50,23,2000,1.2,20,False,,,0.49684032116844806
4484,50,0.93,0.87,32,50,23,2000,1.2,50,True,,,1.4022694182242121
4485,50,0.93,0.87,32,50,23,2000,1.2,50,False,,,1.511153138068825
4486,100,0.93,0.87,32,50,23,2000,1.2,100,True,,,3.276620499810242
4487,100,0.93,0.87,32,50,23,2000,1.2,100,False,,,3.153848207299852
4488,4,0.93,0.87,32,50,23,2000,1.5,4,True,,,0.027219616795439
4489,4,0.93,0.87,32,50,23,2000,1.5,4,False,,,0.542784804885156
4490,6,0.93,0.87,32,50,23,2000,1.5,6,True,,,0.20179251204356302
4491,6,0.93,0.87,32,50,23,2000,1.5,6,False,,,0.25962827438476205
4492,10,0.93,0.87,32,50,23,2000,1.5,10,True,,,0.24722691098089702
4493,10,0.93,0.87,32,50,23,2000,1.5,10,False,,,0.6125487565697071
4494,20,0.93,0.87,32,50,23,2000,1.5,20,True,,,0.6603432053974571
4495,20,0.93,0.87,32,50,23,2000,1.5,20,False,,,0.874183617111507
4496,50,0.93,0.87,32,50,23,2000,1.5,50,True,,,1.5888618442768991
4497,50,0.93,0.87,32,50,23,2000,1.5,50,False,,,1.54974071126739
4498,100,0.93,0.87,32,50,23,2000,1.5,100,True,,,3.170304613081626
4499,100,0.93,0.87,32,50,23,2000,1.5,100,False,,,3.368516306729809
4500,4,0.93,0.87,32,50,23,2000,2.0,4,True,,,0.07378604533350801
4501,4,0.93,0.87,32,50,23,2000,2.0,4,False,,,0.536695094372978
4502,6,0.93,0.87,32,50,23,2000,2.0,6,True,,,0.13323021032458301
4503,6,0.93,0.87,32,50,23,2000,2.0,6,False,,,0.49081645473107005
4504,10,0.93,0.87,32,50,23,2000,2.0,10,True,,,0.477248818701744
4505,10,0.93,0.87,32,50,23,2000,2.0,10,False,,,0.8530681293674921
4506,20,0.93,0.87,32,50,23,2000,2.0,20,True,,,0.9694275845885171
4507,20,0.93,0.87,32,50,23,2000,2.0,20,False,,,0.8547727533898201
4508,50,0.93,0.87,32,50,23,2000,2.0,50,True,,,1.879155722828017
4509,50,0.93,0.87,32,50,23,2000,2.0,50,False,,,1.731409066996879
4510,100,0.93,0.87,32,50,23,2000,2.0,100,True,,,3.119910646141758
4511,100,0.93,0.87,32,50,23,2000,2.0,100,False,,,3.344941545303188
4512,4,0.93,0.87,32,64,23,10000,1.0,4,True,,,0.005211471090131
4513,4,0.93,0.87,32,64,23,10000,1.0,4,False,,,0.004986134245655
4514,6,0.93,0.87,32,64,23,10000,1.0,6,True,,,0.011530077134943001
4515,6,0.93,0.87,32,64,23,10000,1.0,6,False,,,0.307233327862033
4516,10,0.93,0.87,32,64,23,10000,1.0,10,True,,,0.243713665879903
4517,10,0.93,0.87,32,64,23,10000,1.0,10,False,,,0.192069931982384
4518,20,0.93,0.87,32,64,23,10000,1.0,20,True,,,0.29743537228538103
4519,20,0.93,0.87,32,64,23,10000,1.0,20,False,,,0.5074222096580441
4520,50,0.93,0.87,32,64,23,10000,1.0,50,True,,,1.321272870804885
4521,50,0.93,0.87,32,64,23,10000,1.0,50,False,,,1.5999478325919232
4522,100,0.93,0.87,32,64,23,10000,1.0,100,True,,,2.667926711771406
4523,100,0.93,0.87,32,64,23,10000,1.0,100,False,,,2.7444842623736703
4524,4,0.93,0.87,32,64,23,10000,1.2,4,True,,,0.007371818620236
4525,4,0.93,0.87,32,64,23,10000,1.2,4,False,,,0.005923168869682
4526,6,0.93,0.87,32,64,23,10000,1.2,6,True,,,0.020668926738564002
4527,6,0.93,0.87,32,64,23,10000,1.2,6,False,,,0.305923815108051
4528,10,0.93,0.87,32,64,23,10000,1.2,10,True,,,0.150774308167288
4529,10,0.93,0.87,32,64,23,10000,1.2,10,False,,,0.26829128546075603
4530,20,0.93,0.87,32,64,23,10000,1.2,20,True,,,0.578247508287227
4531,20,0.93,0.87,32,64,23,10000,1.2,20,False,,,0.482479174256619
4532,50,0.93,0.87,32,64,23,10000,1.2,50,True,,,1.498794655577794
4533,50,0.93,0.87,32,64,23,10000,1.2,50,False,,,1.61759823454722
4534,100,0.93,0.87,32,64,23,10000,1.2,100,True,,,3.017299384735202
4535,100,0.93,0.87,32,64,23,10000,1.2,100,False,,,2.837478305219502
4536,4,0.93,0.87,32,64,23,10000,1.5,4,True,,,0.010798940470578
4537,4,0.93,0.87,32,64,23,10000,1.5,4,False,,,0.011291429547517001
4538,6,0.93,0.87,32,64,23,10000,1.5,6,True,,,0.036616691069243
4539,6,0.93,0.87,32,64,23,10000,1.5,6,False,,,0.32345880262672605
4540,10,0.93,0.87,32,64,23,10000,1.5,10,True,,,0.144522121710008
4541,10,0.93,0.87,32,64,23,10000,1.5,10,False,,,0.449205743935491
4542,20,0.93,0.87,32,64,23,10000,1.5,20,True,,,0.5247773441290751
4543,20,0.93,0.87,32,64,23,10000,1.5,20,False,,,0.653960813894614
4544,50,0.93,0.87,32,64,23,10000,1.5,50,True,,,1.509104274187321
4545,50,0.93,0.87,32,64,23,10000,1.5,50,False,,,1.698057899780138
4546,100,0.93,0.87,32,64,23,10000,1.5,100,True,,,3.182003264242331
4547,100,0.93,0.87,32,64,23,10000,1.5,100,False,,,2.969576919517971
4548,4,0.93,0.87,32,64,23,10000,2.0,4,True,,,0.047467201500872004
4549,4,0.93,0.87,32,64,23,10000,2.0,4,False,,,0.25312916681368003
4550,6,0.93,0.87,32,64,23,10000,2.0,6,True,,,0.264666494666987
4551,6,0.93,0.87,32,64,23,10000,2.0,6,False,,,0.293260088517093
4552,10,0.93,0.87,32,64,23,10000,2.0,10,True,,,0.19226986076813102
4553,10,0.93,0.87,32,64,23,10000,2.0,10,False,,,0.33942419887933
4554,20,0.93,0.87,32,64,23,10000,2.0,20,True,,,0.7267658366346981
4555,20,0.93,0.87,32,64,23,10000,2.0,20,False,,,0.7362383174963091
4556,50,0.93,0.87,32,64,23,10000,2.0,50,True,,,1.602819001996021
4557,50,0.93,0.87,32,64,23,10000,2.0,50,False,,,1.617710638924237
4558,100,0.93,0.87,32,64,23,10000,2.0,100,True,,,2.960398780018264
4559,100,0.93,0.87,32,64,23,10000,2.0,100,False,,,3.013700337867899
4560,4,0.93,0.87,32,64,23,50000,1.0,4,True,,,0.001565647452058
4561,4,0.93,0.87,32,64,23,50000,1.0,4,False,,,0.002024722746759
4562,6,0.93,0.87,32,64,23,50000,1.0,6,True,,,0.170485048154688
4563,6,0.93,0.87,32,64,23,50000,1.0,6,False,,,0.057018337251819005
4564,10,0.93,0.87,32,64,23,50000,1.0,10,True,,,0.190320220687265
4565,10,0.93,0.87,32,64,23,50000,1.0,10,False,,,0.30561522103525
4566,20,0.93,0.87,32,64,23,50000,1.0,20,True,,,0.25280811736088504
